KodPracownika;Data_DD.MM.YY.;Data_HH:MM:SS;GodzinaWejscia;GodzinaWyjscia
1853;23.02.2021 00:00:00;14:00:00;22:00:00;
1853;24.02.2021 00:00:00;14:00:00;22:00:00;
1853;25.02.2021 00:00:00;14:00:00;22:00:00;
1853;26.02.2021 00:00:00;14:00:00;22:00:00;
1853;27.02.2021 00:00:00;14:00:00;22:00:00;
752;01.02.2021 00:00:00;14:00:00;22:00:00;
752;02.02.2021 00:00:00;14:00:00;22:00:00;
752;03.02.2021 00:00:00;14:00:00;22:00:00;
752;04.02.2021 00:00:00;14:00:00;22:00:00;
752;05.02.2021 00:00:00;14:00:00;22:00:00;
752;08.02.2021 00:00:00;06:00:00;14:00:00;
752;09.02.2021 00:00:00;06:00:00;14:00:00;
752;10.02.2021 00:00:00;06:00:00;14:00:00;
752;11.02.2021 00:00:00;06:00:00;14:00:00;
752;12.02.2021 00:00:00;06:00:00;14:00:00;
752;22.02.2021 00:00:00;14:00:00;22:00:00;
752;23.02.2021 00:00:00;14:00:00;22:00:00;
752;24.02.2021 00:00:00;14:00:00;22:00:00;
752;25.02.2021 00:00:00;14:00:00;22:00:00;
752;26.02.2021 00:00:00;14:00:00;22:00:00;
1088;01.02.2021 00:00:00;22:00:00;06:00:00;
1088;02.02.2021 00:00:00;22:00:00;06:00:00;
1088;03.02.2021 00:00:00;22:00:00;06:00:00;
1088;04.02.2021 00:00:00;22:00:00;06:00:00;
1088;05.02.2021 00:00:00;22:00:00;06:00:00;
1088;09.02.2021 00:00:00;14:00:00;22:00:00;
1088;10.02.2021 00:00:00;14:00:00;22:00:00;
1088;11.02.2021 00:00:00;14:00:00;22:00:00;
1088;12.02.2021 00:00:00;14:00:00;22:35:19;
1088;15.02.2021 00:00:00;06:00:00;14:00:00;
1088;16.02.2021 00:00:00;06:00:00;14:00:00;
1088;17.02.2021 00:00:00;06:00:00;14:00:00;
1088;18.02.2021 00:00:00;06:00:00;14:00:00;
1088;19.02.2021 00:00:00;06:00:00;14:00:00;
1088;22.02.2021 00:00:00;22:00:00;06:00:00;
1088;23.02.2021 00:00:00;22:00:00;06:00:00;
1088;24.02.2021 00:00:00;22:00:00;06:00:00;
1088;25.02.2021 00:00:00;22:00:00;06:00:00;
1088;26.02.2021 00:00:00;22:00:00;06:00:00;
1825;01.02.2021 00:00:00;06:00:00;14:00:00;
1825;02.02.2021 00:00:00;06:00:00;14:00:00;
1825;03.02.2021 00:00:00;06:00:00;14:00:00;
1825;04.02.2021 00:00:00;06:00:00;14:00:00;
1825;06.02.2021 00:00:00;06:00:00;14:00:00;
1825;24.02.2021 00:00:00;06:00:00;14:00:00;
1825;25.02.2021 00:00:00;06:00:00;14:00:00;
1825;26.02.2021 00:00:00;06:00:00;14:00:00;
16;01.02.2021 00:00:00;14:00:00;22:00:00;
16;02.02.2021 00:00:00;14:00:00;22:00:00;
16;03.02.2021 00:00:00;14:00:00;22:00:00;
16;04.02.2021 00:00:00;14:00:00;22:00:00;
16;05.02.2021 00:00:00;14:00:00;22:00:00;
16;08.02.2021 00:00:00;06:00:00;14:00:00;
16;09.02.2021 00:00:00;06:00:00;14:00:00;
16;10.02.2021 00:00:00;06:00:00;14:00:00;
16;11.02.2021 00:00:00;06:00:00;14:00:00;
16;12.02.2021 00:00:00;06:00:00;14:00:00;
16;15.02.2021 00:00:00;22:00:00;06:00:00;
16;16.02.2021 00:00:00;22:00:00;06:00:00;
16;17.02.2021 00:00:00;22:00:00;06:00:00;
16;18.02.2021 00:00:00;22:00:00;06:00:00;
16;22.02.2021 00:00:00;14:00:00;22:00:00;
16;23.02.2021 00:00:00;14:00:00;22:00:00;
16;24.02.2021 00:00:00;14:00:00;22:00:00;
16;25.02.2021 00:00:00;14:00:00;22:00:00;
16;26.02.2021 00:00:00;14:00:00;22:00:00;
952;01.02.2021 00:00:00;06:00:00;14:00:00;
952;02.02.2021 00:00:00;06:00:00;14:00:00;
952;03.02.2021 00:00:00;06:00:00;14:00:00;
952;04.02.2021 00:00:00;06:00:00;14:00:00;
913;19.02.2021 00:00:00;06:00:00;16:02:10;
913;22.02.2021 00:00:00;06:00:00;16:05:07;
913;23.02.2021 00:00:00;06:00:00;16:00:10;
913;24.02.2021 00:00:00;06:00:00;16:02:44;
913;25.02.2021 00:00:00;06:00:00;16:02:46;
913;26.02.2021 00:00:00;07:55:37;15:55:37;
2004;01.02.2021 00:00:00;06:00:00;14:00:00;
2004;02.02.2021 00:00:00;06:00:00;14:00:00;
2004;03.02.2021 00:00:00;06:00:00;14:00:00;
2004;04.02.2021 00:00:00;06:00:00;14:00:00;
2004;05.02.2021 00:00:00;06:00:00;14:00:00;
2004;08.02.2021 00:00:00;06:00:00;14:00:00;
2004;09.02.2021 00:00:00;06:00:00;14:00:00;
2004;10.02.2021 00:00:00;06:00:00;14:00:00;
2004;11.02.2021 00:00:00;06:00:00;14:00:00;
2004;12.02.2021 00:00:00;06:00:00;14:00:00;
2004;15.02.2021 00:00:00;06:00:00;14:00:00;
2004;16.02.2021 00:00:00;06:00:00;14:00:00;
2004;17.02.2021 00:00:00;06:00:00;14:00:00;
2004;18.02.2021 00:00:00;06:00:00;14:00:00;
2004;20.02.2021 00:00:00;06:00:00;14:00:00;
2004;22.02.2021 00:00:00;06:00:00;14:00:00;
2004;23.02.2021 00:00:00;06:00:00;14:00:00;
2004;25.02.2021 00:00:00;06:00:00;14:00:00;
2004;26.02.2021 00:00:00;06:00:00;14:00:00;
180;01.02.2021 00:00:00;07:18:38;15:18:38;
180;02.02.2021 00:00:00;07:16:33;15:16:33;
180;03.02.2021 00:00:00;07:11:08;15:11:08;
180;04.02.2021 00:00:00;07:17:52;15:17:52;
180;05.02.2021 00:00:00;07:14:21;15:14:21;
180;08.02.2021 00:00:00;07:13:54;15:13:54;
180;09.02.2021 00:00:00;07:18:54;15:18:54;
180;10.02.2021 00:00:00;07:14:58;15:14:58;
180;11.02.2021 00:00:00;07:17:01;15:17:01;
180;12.02.2021 00:00:00;07:17:16;15:17:16;
180;15.02.2021 00:00:00;07:17:35;15:17:35;
180;16.02.2021 00:00:00;07:14:10;15:14:10;
180;17.02.2021 00:00:00;07:12:24;15:12:24;
180;22.02.2021 00:00:00;07:08:24;15:08:24;
180;23.02.2021 00:00:00;07:16:37;15:16:37;
180;24.02.2021 00:00:00;07:15:18;15:15:18;
180;25.02.2021 00:00:00;07:12:11;15:12:11;
180;26.02.2021 00:00:00;07:13:25;15:13:25;
225;24.02.2021 00:00:00;14:00:00;22:00:00;
225;25.02.2021 00:00:00;14:00:00;22:00:00;
225;26.02.2021 00:00:00;14:00:00;22:00:00;
225;01.02.2021 00:00:00;14:00:00;22:00:00;
225;02.02.2021 00:00:00;14:00:00;22:00:00;
225;03.02.2021 00:00:00;14:00:00;22:00:00;
225;04.02.2021 00:00:00;14:00:00;22:00:00;
225;05.02.2021 00:00:00;14:00:00;22:00:00;
225;08.02.2021 00:00:00;06:00:00;14:00:00;
225;09.02.2021 00:00:00;06:00:00;14:00:00;
225;10.02.2021 00:00:00;06:00:00;14:00:00;
225;11.02.2021 00:00:00;06:00:00;14:00:00;
225;12.02.2021 00:00:00;06:00:00;23:59:00;
225;15.02.2021 00:00:00;06:00:00;23:59:00;
225;16.02.2021 00:00:00;22:00:00;06:00:00;
225;17.02.2021 00:00:00;22:00:00;06:00:00;
225;18.02.2021 00:00:00;22:00:00;06:00:00;
225;19.02.2021 00:00:00;22:00:00;06:00:00;
225;22.02.2021 00:00:00;14:00:00;22:00:00;
225;23.02.2021 00:00:00;14:00:00;22:00:00;
737;01.02.2021 00:00:00;14:00:00;22:00:00;
737;02.02.2021 00:00:00;14:00:00;22:00:00;
737;03.02.2021 00:00:00;14:00:00;22:00:00;
737;04.02.2021 00:00:00;14:00:00;22:00:00;
737;05.02.2021 00:00:00;14:00:00;22:00:00;
737;08.02.2021 00:00:00;06:00:00;14:00:00;
737;09.02.2021 00:00:00;06:00:00;14:00:00;
737;11.02.2021 00:00:00;06:00:00;14:00:00;
737;12.02.2021 00:00:00;06:00:00;14:00:00;
737;17.02.2021 00:00:00;22:00:00;06:00:00;
737;18.02.2021 00:00:00;22:00:00;06:00:00;
737;19.02.2021 00:00:00;22:00:00;06:00:00;
737;22.02.2021 00:00:00;14:00:00;22:00:00;
737;23.02.2021 00:00:00;14:00:00;22:00:00;
737;24.02.2021 00:00:00;14:00:00;22:00:00;
737;25.02.2021 00:00:00;14:00:00;22:00:00;
737;26.02.2021 00:00:00;14:00:00;22:00:00;
181;20.02.2021 00:00:00;14:00:00;22:00:00;
181;22.02.2021 00:00:00;06:00:00;14:00:00;
181;24.02.2021 00:00:00;06:00:00;14:00:00;
181;25.02.2021 00:00:00;06:00:00;14:00:00;
181;26.02.2021 00:00:00;06:00:00;14:00:00;
181;27.02.2021 00:00:00;06:00:00;14:00:00;
181;01.02.2021 00:00:00;06:00:00;14:00:00;
181;02.02.2021 00:00:00;06:00:00;14:00:00;
181;03.02.2021 00:00:00;06:00:00;14:00:00;
181;04.02.2021 00:00:00;06:00:00;14:00:00;
181;05.02.2021 00:00:00;06:00:00;14:00:00;
181;06.02.2021 00:00:00;06:00:00;14:00:00;
181;07.02.2021 00:00:00;06:00:00;14:00:00;
181;08.02.2021 00:00:00;22:00:00;06:00:00;
181;09.02.2021 00:00:00;22:00:00;06:00:00;
181;10.02.2021 00:00:00;22:00:00;06:00:00;
181;11.02.2021 00:00:00;22:00:00;06:00:00;
181;12.02.2021 00:00:00;22:00:00;06:00:00;
181;13.02.2021 00:00:00;22:00:00;06:00:00;
181;15.02.2021 00:00:00;14:00:00;22:00:00;
181;16.02.2021 00:00:00;14:00:00;22:00:00;
181;17.02.2021 00:00:00;14:00:00;22:00:00;
181;18.02.2021 00:00:00;14:00:00;22:00:00;
181;19.02.2021 00:00:00;14:00:00;22:00:00;
834;01.02.2021 00:00:00;06:00:00;14:00:00;
834;02.02.2021 00:00:00;06:00:00;14:00:00;
834;03.02.2021 00:00:00;06:00:00;14:00:00;
834;05.02.2021 00:00:00;06:00:00;14:00:00;
834;10.02.2021 00:00:00;22:00:00;06:00:00;
834;11.02.2021 00:00:00;22:00:00;06:00:00;
834;12.02.2021 00:00:00;22:00:00;06:00:00;
834;15.02.2021 00:00:00;14:00:00;22:00:00;
834;16.02.2021 00:00:00;14:00:00;22:00:00;
834;17.02.2021 00:00:00;14:00:00;22:00:00;
834;18.02.2021 00:00:00;14:00:00;22:00:00;
834;19.02.2021 00:00:00;14:00:00;22:00:00;
834;22.02.2021 00:00:00;06:00:00;14:00:00;
834;23.02.2021 00:00:00;06:00:00;14:00:00;
834;24.02.2021 00:00:00;06:00:00;14:00:00;
834;25.02.2021 00:00:00;06:00:00;14:00:00;
727;01.02.2021 00:00:00;14:00:00;22:00:00;
727;02.02.2021 00:00:00;14:00:00;22:00:00;
727;03.02.2021 00:00:00;14:00:00;22:00:00;
727;04.02.2021 00:00:00;14:00:00;22:00:00;
727;05.02.2021 00:00:00;14:00:00;22:00:00;
727;08.02.2021 00:00:00;06:00:00;14:00:00;
727;09.02.2021 00:00:00;06:00:00;14:00:00;
727;10.02.2021 00:00:00;06:00:00;14:00:00;
727;11.02.2021 00:00:00;06:00:00;14:00:00;
727;12.02.2021 00:00:00;06:00:00;14:00:00;
727;13.02.2021 00:00:00;06:00:00;14:00:00;
727;15.02.2021 00:00:00;22:00:00;06:00:00;
727;16.02.2021 00:00:00;22:00:00;06:00:00;
727;17.02.2021 00:00:00;22:00:00;06:00:00;
727;18.02.2021 00:00:00;22:00:00;06:00:00;
727;19.02.2021 00:00:00;17:00:00;01:00:00;
727;24.02.2021 00:00:00;14:00:00;22:00:00;
727;25.02.2021 00:00:00;14:00:00;22:00:00;
1192;01.02.2021 00:00:00;14:00:00;22:00:00;
1192;02.02.2021 00:00:00;14:00:00;22:00:00;
1192;03.02.2021 00:00:00;14:00:00;22:00:00;
1192;04.02.2021 00:00:00;14:00:00;22:00:00;
1192;05.02.2021 00:00:00;14:00:00;22:00:00;
1192;08.02.2021 00:00:00;06:00:00;14:00:00;
1192;09.02.2021 00:00:00;06:00:00;16:00:04;
1192;10.02.2021 00:00:00;06:00:00;14:00:00;
1192;11.02.2021 00:00:00;06:00:00;14:00:00;
1192;12.02.2021 00:00:00;06:00:00;14:00:00;
1192;15.02.2021 00:00:00;14:00:00;22:00:00;
1192;16.02.2021 00:00:00;14:00:00;22:00:00;
1192;17.02.2021 00:00:00;14:00:00;22:00:00;
1192;18.02.2021 00:00:00;14:00:00;22:00:00;
1192;19.02.2021 00:00:00;14:00:00;22:00:00;
943;16.02.2021 00:00:00;06:00:00;14:00:00;
943;17.02.2021 00:00:00;06:00:00;14:00:00;
943;18.02.2021 00:00:00;06:00:00;14:00:00;
943;19.02.2021 00:00:00;06:00:00;14:00:00;
943;22.02.2021 00:00:00;06:00:00;14:00:00;
943;23.02.2021 00:00:00;06:00:00;14:00:00;
943;24.02.2021 00:00:00;06:00:00;14:00:00;
943;25.02.2021 00:00:00;06:00:00;14:00:00;
943;26.02.2021 00:00:00;06:00:00;14:00:00;
1268;01.02.2021 00:00:00;14:00:00;22:00:00;
1268;02.02.2021 00:00:00;14:00:00;22:00:00;
1268;03.02.2021 00:00:00;14:00:00;22:00:00;
1268;04.02.2021 00:00:00;14:00:00;22:00:00;
1268;05.02.2021 00:00:00;14:00:00;22:00:00;
1268;08.02.2021 00:00:00;06:00:00;14:00:00;
1268;09.02.2021 00:00:00;06:00:00;14:00:00;
1268;10.02.2021 00:00:00;06:00:00;14:00:00;
1268;15.02.2021 00:00:00;22:00:00;06:00:00;
1268;16.02.2021 00:00:00;22:00:00;06:00:00;
1268;17.02.2021 00:00:00;22:00:00;06:00:00;
1268;18.02.2021 00:00:00;22:00:00;06:00:00;
1268;19.02.2021 00:00:00;22:00:00;06:00:00;
1268;22.02.2021 00:00:00;14:00:00;22:00:00;
1268;23.02.2021 00:00:00;14:00:00;22:00:00;
1268;24.02.2021 00:00:00;14:00:00;22:00:00;
1268;25.02.2021 00:00:00;14:00:00;22:00:00;
1268;26.02.2021 00:00:00;14:00:00;22:00:00;
397;01.02.2021 00:00:00;06:00:00;14:00:00;
397;02.02.2021 00:00:00;06:00:00;14:00:00;
397;03.02.2021 00:00:00;06:00:00;13:00:28;
397;04.02.2021 00:00:00;06:00:00;15:01:40;
397;05.02.2021 00:00:00;06:00:00;14:00:00;
397;06.02.2021 00:00:00;06:00:00;14:00:00;
397;08.02.2021 00:00:00;06:00:00;14:00:00;
397;09.02.2021 00:00:00;06:12:19;14:00:42;
397;10.02.2021 00:00:00;06:00:00;15:30:45;
397;11.02.2021 00:00:00;06:00:00;14:00:00;
397;15.02.2021 00:00:00;06:00:00;14:00:00;
397;16.02.2021 00:00:00;06:00:00;14:00:00;
397;17.02.2021 00:00:00;06:00:00;14:00:00;
397;18.02.2021 00:00:00;06:00:00;14:00:00;
397;19.02.2021 00:00:00;06:00:00;13:30:18;
397;20.02.2021 00:00:00;06:00:00;14:00:00;
397;22.02.2021 00:00:00;14:00:00;22:00:00;
397;23.02.2021 00:00:00;14:00:00;22:00:00;
397;24.02.2021 00:00:00;06:00:00;13:30:46;
397;25.02.2021 00:00:00;14:00:00;22:00:00;
397;26.02.2021 00:00:00;14:00:00;22:00:00;
1233;01.02.2021 00:00:00;06:58:29;14:58:29;
1233;02.02.2021 00:00:00;06:56:22;14:56:22;
1233;03.02.2021 00:00:00;06:56:36;14:56:36;
1233;04.02.2021 00:00:00;07:00:00;15:00:00;
1233;05.02.2021 00:00:00;06:53:34;14:53:34;
1233;08.02.2021 00:00:00;06:58:20;14:58:20;
1233;09.02.2021 00:00:00;07:00:00;15:00:00;
1233;10.02.2021 00:00:00;06:57:55;14:57:55;
1233;11.02.2021 00:00:00;06:51:45;14:51:45;
1233;12.02.2021 00:00:00;06:56:09;14:56:09;
1233;15.02.2021 00:00:00;06:57:23;14:57:23;
1233;16.02.2021 00:00:00;06:54:44;14:54:44;
1233;17.02.2021 00:00:00;06:53:45;14:53:45;
1233;18.02.2021 00:00:00;06:56:31;14:56:31;
1233;19.02.2021 00:00:00;06:55:08;14:55:08;
1233;22.02.2021 00:00:00;06:56:18;14:01:38;
1233;23.02.2021 00:00:00;06:57:29;14:57:29;
1233;24.02.2021 00:00:00;06:56:12;14:56:12;
1233;25.02.2021 00:00:00;06:54:32;14:54:32;
1233;26.02.2021 00:00:00;06:00:00;14:00:00;
427;01.02.2021 00:00:00;14:00:00;22:00:00;
427;02.02.2021 00:00:00;14:00:00;22:00:00;
427;03.02.2021 00:00:00;09:53:40;22:00:03;
427;04.02.2021 00:00:00;09:52:27;22:00:01;
427;05.02.2021 00:00:00;09:53:30;22:00:02;
427;08.02.2021 00:00:00;06:00:00;14:00:00;
427;09.02.2021 00:00:00;06:00:00;14:00:00;
427;10.02.2021 00:00:00;06:00:00;14:00:00;
427;11.02.2021 00:00:00;06:00:00;14:00:00;
427;12.02.2021 00:00:00;06:00:00;14:00:00;
427;15.02.2021 00:00:00;22:00:00;06:00:00;
427;16.02.2021 00:00:00;18:00:00;23:59:00;
427;17.02.2021 00:00:00;17:47:24;01:00:00;
427;18.02.2021 00:00:00;17:41:38;01:00:00;
427;19.02.2021 00:00:00;17:39:21;06:00:01;
427;22.02.2021 00:00:00;09:42:01;22:00:00;
427;23.02.2021 00:00:00;09:48:47;22:00:03;
427;24.02.2021 00:00:00;09:45:44;22:00:03;
427;25.02.2021 00:00:00;09:47:32;22:00:05;
427;26.02.2021 00:00:00;09:53:32;22:00:01;
467;01.02.2021 00:00:00;14:00:00;22:00:00;
467;02.02.2021 00:00:00;14:00:00;22:00:00;
467;03.02.2021 00:00:00;14:00:00;22:00:00;
467;04.02.2021 00:00:00;14:00:00;22:00:00;
467;05.02.2021 00:00:00;14:00:00;22:00:00;
467;08.02.2021 00:00:00;06:00:00;14:00:00;
467;09.02.2021 00:00:00;06:00:00;14:00:00;
467;10.02.2021 00:00:00;06:00:00;14:00:00;
467;11.02.2021 00:00:00;06:00:00;14:00:00;
467;12.02.2021 00:00:00;06:00:00;14:00:00;
467;13.02.2021 00:00:00;06:00:00;14:00:00;
467;15.02.2021 00:00:00;22:00:00;06:00:00;
467;16.02.2021 00:00:00;22:00:00;06:00:00;
467;17.02.2021 00:00:00;22:00:00;06:00:00;
467;18.02.2021 00:00:00;22:00:00;06:00:00;
305;01.02.2021 00:00:00;14:00:00;22:00:00;
305;02.02.2021 00:00:00;14:00:00;02:00:00;
305;03.02.2021 00:00:00;14:00:00;02:00:00;
305;04.02.2021 00:00:00;14:00:00;22:00:00;
305;05.02.2021 00:00:00;14:00:00;22:00:00;
305;08.02.2021 00:00:00;06:00:00;14:00:00;
305;09.02.2021 00:00:00;06:00:00;14:00:00;
305;10.02.2021 00:00:00;06:00:00;14:00:00;
305;11.02.2021 00:00:00;06:00:00;14:00:00;
305;12.02.2021 00:00:00;06:00:00;14:00:00;
305;14.02.2021 00:00:00;06:00:00;14:00:00;
305;15.02.2021 00:00:00;22:00:00;06:00:00;
305;16.02.2021 00:00:00;22:00:00;06:00:00;
305;17.02.2021 00:00:00;22:00:00;06:00:00;
305;18.02.2021 00:00:00;22:00:00;06:00:00;
305;19.02.2021 00:00:00;22:00:00;06:00:00;
305;22.02.2021 00:00:00;14:00:00;22:00:00;
305;23.02.2021 00:00:00;14:00:00;22:00:00;
305;24.02.2021 00:00:00;14:00:00;22:00:00;
305;25.02.2021 00:00:00;14:00:00;22:00:00;
305;26.02.2021 00:00:00;14:00:00;22:00:00;
305;27.02.2021 00:00:00;14:00:00;22:00:00;
1833;01.02.2021 00:00:00;14:00:00;22:00:00;
1833;02.02.2021 00:00:00;14:00:00;22:00:00;
1833;03.02.2021 00:00:00;14:00:00;22:00:00;
1833;04.02.2021 00:00:00;14:00:00;22:00:00;
1833;05.02.2021 00:00:00;14:00:00;22:00:00;
1833;08.02.2021 00:00:00;06:00:00;14:00:00;
1833;10.02.2021 00:00:00;06:00:00;14:00:00;
1833;11.02.2021 00:00:00;06:00:00;14:00:00;
1833;15.02.2021 00:00:00;22:00:00;06:00:00;
1833;16.02.2021 00:00:00;22:00:00;06:00:00;
1833;17.02.2021 00:00:00;22:00:00;06:00:00;
1833;18.02.2021 00:00:00;22:00:00;06:00:00;
1833;19.02.2021 00:00:00;22:00:00;06:00:00;
1833;24.02.2021 00:00:00;14:00:00;22:00:00;
1833;25.02.2021 00:00:00;14:00:00;22:00:00;
1833;26.02.2021 00:00:00;14:00:00;22:00:00;
1929;01.02.2021 00:00:00;14:00:00;22:00:00;
1929;02.02.2021 00:00:00;14:00:00;22:00:00;
1929;03.02.2021 00:00:00;14:00:00;22:00:00;
1929;04.02.2021 00:00:00;14:00:00;22:00:00;
1929;05.02.2021 00:00:00;14:00:00;22:00:00;
1929;06.02.2021 00:00:00;14:00:00;22:00:00;
1929;08.02.2021 00:00:00;06:00:00;14:00:00;
1929;11.02.2021 00:00:00;06:00:00;14:00:00;
1929;12.02.2021 00:00:00;06:00:00;14:00:00;
1929;13.02.2021 00:00:00;06:00:00;14:00:00;
1378;24.02.2021 00:00:00;06:00:00;14:00:00;
1378;25.02.2021 00:00:00;06:00:00;14:00:00;
1378;26.02.2021 00:00:00;06:00:00;14:00:00;
1378;27.02.2021 00:00:00;06:00:00;14:00:00;
290;01.02.2021 00:00:00;14:00:00;22:00:00;
290;02.02.2021 00:00:00;14:00:00;22:00:00;
290;03.02.2021 00:00:00;14:00:00;22:00:00;
290;04.02.2021 00:00:00;14:00:00;22:00:00;
290;05.02.2021 00:00:00;14:00:00;22:00:00;
55;01.02.2021 00:00:00;07:57:37;15:57:37;
55;02.02.2021 00:00:00;07:58:35;15:58:35;
55;03.02.2021 00:00:00;07:59:26;15:59:26;
55;04.02.2021 00:00:00;07:58:47;15:58:47;
55;05.02.2021 00:00:00;07:59:40;15:59:40;
55;08.02.2021 00:00:00;07:59:33;15:59:33;
55;09.02.2021 00:00:00;07:58:27;15:58:27;
55;10.02.2021 00:00:00;07:58:30;15:58:30;
55;11.02.2021 00:00:00;07:57:17;15:57:17;
55;12.02.2021 00:00:00;07:59:32;15:59:32;
55;15.02.2021 00:00:00;07:49:56;15:49:56;
55;16.02.2021 00:00:00;07:59:40;15:59:40;
55;17.02.2021 00:00:00;07:59:39;15:59:39;
55;18.02.2021 00:00:00;07:59:39;15:59:39;
55;19.02.2021 00:00:00;08:00:03;16:00:03;
55;22.02.2021 00:00:00;07:59:18;15:59:18;
55;23.02.2021 00:00:00;08:00:15;16:00:15;
55;25.02.2021 00:00:00;07:58:54;15:58:54;
55;26.02.2021 00:00:00;07:57:34;15:57:34;
147;01.02.2021 00:00:00;06:00:00;14:00:00;
147;02.02.2021 00:00:00;06:00:00;14:00:00;
147;03.02.2021 00:00:00;06:00:00;14:00:00;
147;04.02.2021 00:00:00;06:00:00;14:00:00;
147;05.02.2021 00:00:00;06:00:00;14:00:00;
147;08.02.2021 00:00:00;06:00:00;14:00:00;
147;09.02.2021 00:00:00;06:00:00;14:00:00;
147;10.02.2021 00:00:00;06:00:00;14:00:00;
147;11.02.2021 00:00:00;06:00:00;14:00:00;
147;12.02.2021 00:00:00;06:00:00;14:00:00;
147;15.02.2021 00:00:00;06:00:00;14:00:00;
147;16.02.2021 00:00:00;06:00:00;14:00:00;
147;17.02.2021 00:00:00;06:00:00;14:00:00;
147;18.02.2021 00:00:00;06:00:00;14:00:00;
147;19.02.2021 00:00:00;06:00:00;14:00:00;
147;22.02.2021 00:00:00;06:00:00;14:00:00;
147;23.02.2021 00:00:00;06:00:00;14:00:00;
147;24.02.2021 00:00:00;06:00:00;14:00:00;
147;25.02.2021 00:00:00;06:00:00;14:00:00;
147;26.02.2021 00:00:00;06:00:00;14:00:00;
74;01.02.2021 00:00:00;22:00:00;06:00:00;
74;02.02.2021 00:00:00;22:00:00;06:00:00;
74;03.02.2021 00:00:00;22:00:00;06:00:00;
74;04.02.2021 00:00:00;22:00:00;06:00:00;
74;08.02.2021 00:00:00;14:00:00;22:00:00;
74;09.02.2021 00:00:00;14:00:00;22:00:00;
74;10.02.2021 00:00:00;14:00:00;22:00:00;
74;11.02.2021 00:00:00;14:00:00;22:00:00;
74;12.02.2021 00:00:00;14:00:00;22:00:00;
74;15.02.2021 00:00:00;06:00:00;14:00:00;
74;16.02.2021 00:00:00;06:00:00;14:00:00;
74;17.02.2021 00:00:00;06:00:00;14:00:00;
74;18.02.2021 00:00:00;06:00:00;14:00:00;
74;19.02.2021 00:00:00;06:00:00;14:00:00;
74;22.02.2021 00:00:00;22:00:00;06:00:00;
74;23.02.2021 00:00:00;22:00:00;06:00:00;
74;24.02.2021 00:00:00;22:00:00;06:00:00;
74;25.02.2021 00:00:00;22:00:00;06:00:00;
74;26.02.2021 00:00:00;22:00:00;06:00:00;
401;01.02.2021 00:00:00;14:00:00;22:00:00;
401;02.02.2021 00:00:00;14:00:00;22:00:00;
401;03.02.2021 00:00:00;14:00:00;22:00:00;
401;04.02.2021 00:00:00;14:00:00;22:00:00;
401;05.02.2021 00:00:00;14:00:00;22:00:00;
401;08.02.2021 00:00:00;06:00:00;14:00:00;
401;09.02.2021 00:00:00;06:00:00;14:00:00;
401;10.02.2021 00:00:00;06:00:00;14:00:00;
401;11.02.2021 00:00:00;06:00:00;14:00:00;
401;12.02.2021 00:00:00;06:00:00;14:00:00;
401;16.02.2021 00:00:00;22:00:00;06:00:00;
401;17.02.2021 00:00:00;22:00:00;06:00:00;
401;18.02.2021 00:00:00;22:00:00;06:00:00;
401;19.02.2021 00:00:00;22:00:00;06:00:00;
401;22.02.2021 00:00:00;14:00:00;22:00:00;
401;23.02.2021 00:00:00;14:00:00;22:00:00;
401;24.02.2021 00:00:00;14:00:00;22:00:00;
401;25.02.2021 00:00:00;14:00:00;22:00:00;
401;26.02.2021 00:00:00;14:00:00;21:06:37;
1397;01.02.2021 00:00:00;06:54:06;14:00:26;
1397;02.02.2021 00:00:00;06:00:00;14:00:00;
1397;03.02.2021 00:00:00;06:00:00;14:00:00;
1397;04.02.2021 00:00:00;06:06:05;14:06:05;
1397;05.02.2021 00:00:00;06:00:00;14:00:00;
1397;08.02.2021 00:00:00;22:00:00;02:18:49;
1397;17.02.2021 00:00:00;14:00:00;22:00:00;
1397;18.02.2021 00:00:00;14:00:00;22:00:00;
1397;19.02.2021 00:00:00;14:00:00;22:00:00;
1397;23.02.2021 00:00:00;06:00:00;14:00:00;
1397;24.02.2021 00:00:00;06:00:00;14:00:00;
1397;25.02.2021 00:00:00;06:00:00;14:00:00;
1397;26.02.2021 00:00:00;06:00:00;14:00:00;
713;01.02.2021 00:00:00;14:00:00;22:00:00;
713;02.02.2021 00:00:00;14:00:00;22:00:00;
713;03.02.2021 00:00:00;14:00:00;02:00:00;
713;04.02.2021 00:00:00;14:00:00;02:00:00;
713;05.02.2021 00:00:00;14:00:00;22:00:00;
713;06.02.2021 00:00:00;14:00:00;22:00:00;
713;08.02.2021 00:00:00;06:00:00;14:00:00;
713;09.02.2021 00:00:00;06:00:00;14:00:00;
713;10.02.2021 00:00:00;06:00:00;14:00:00;
713;11.02.2021 00:00:00;06:00:00;14:00:00;
713;12.02.2021 00:00:00;06:00:00;14:00:00;
713;13.02.2021 00:00:00;06:00:00;14:00:00;
713;15.02.2021 00:00:00;22:00:00;06:00:00;
713;16.02.2021 00:00:00;22:00:00;06:00:00;
713;17.02.2021 00:00:00;22:00:00;06:00:00;
713;18.02.2021 00:00:00;22:00:00;06:00:00;
713;22.02.2021 00:00:00;14:00:00;22:00:00;
713;23.02.2021 00:00:00;14:00:00;22:00:00;
713;24.02.2021 00:00:00;14:00:00;22:00:00;
